"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
"1417" 12 "sitting" 0.27644799 -0.010500653 -0.096430272 -0.96626611 -0.9414859 -0.95191235 0.97258958 -0.0080203867 -0.069706225 -0.99734602 -0.98880573 -0.97484126 0.076019993 0.032583048 -0.012062246 -0.94063696 -0.93055909 -0.9710638 -0.028902033 -0.077118917 0.071048343 -0.97955221 -0.94982266 -0.95021835 -0.099890296 -0.042119428 -0.054817362 -0.97158705 -0.9692373 -0.94544883 -0.95582638 -0.96173316 -0.95582638 -0.96173316 -0.94501844 -0.94894914 -0.95479281 -0.96366218 -0.96489533 -0.97137279 -0.95904687 -0.93135826 -0.95494173 -0.96953342 -0.95037028 -0.95300395 -0.94597417 -0.93191641 -0.96601396 -0.94016125 -0.93383631 -0.97487983 -0.9713244 -0.95268283 -0.94382351 -0.98219663 -0.94836604 -0.95696302 -0.95539262 -0.97102026 -0.94342107 -0.95565224 -0.96361912 -0.96990937 -0.96919686 -0.97635657
"1418" 12 "sitting" 0.27669284 -0.0051530997 -0.12203806 -0.96126174 -0.95490678 -0.94641129 0.97227798 -0.0032812993 -0.066603594 -0.99775037 -0.97871122 -0.98455112 0.082336427 0.0019889772 -0.019390407 -0.94155545 -0.94987914 -0.9736621 -0.025777255 -0.088491278 0.084687432 -0.98510854 -0.94701957 -0.9583884 -0.10477274 -0.043197464 -0.062282906 -0.97791913 -0.96748445 -0.96845548 -0.95344088 -0.95627084 -0.95344088 -0.95627084 -0.95275794 -0.95145516 -0.95762469 -0.96058881 -0.96986354 -0.97349687 -0.95492886 -0.94747121 -0.95158912 -0.96399184 -0.96122484 -0.94669015 -0.94059267 -0.94635325 -0.97116646 -0.94805005 -0.95851557 -0.9745419 -0.97779134 -0.94883251 -0.9553462 -0.98755537 -0.94619311 -0.96311261 -0.95100208 -0.96549156 -0.94764531 -0.95571909 -0.95871691 -0.96894895 -0.97058582 -0.97970247
"1419" 12 "sitting" 0.27560934 -0.005064608 -0.1071814 -0.96580857 -0.9441957 -0.93913787 0.97229565 0.0044086478 -0.070881424 -0.99766803 -0.97328344 -0.97111432 0.07392155 -0.01242255 0.017258564 -0.9483243 -0.95674752 -0.97844062 -0.031184101 -0.062319358 0.1050281 -0.97872765 -0.95286644 -0.95625855 -0.093451952 -0.04722801 -0.039856092 -0.97463706 -0.96674207 -0.97023638 -0.95113162 -0.96169173 -0.95113162 -0.96169173 -0.96019824 -0.95597493 -0.9609781 -0.9520442 -0.97154409 -0.96737937 -0.9619535 -0.94184789 -0.95193778 -0.9673527 -0.94797131 -0.9359352 -0.95074176 -0.9559713 -0.97348285 -0.95024339 -0.96091712 -0.98240684 -0.97194866 -0.95060291 -0.952309 -0.98083399 -0.95457921 -0.96151539 -0.96008662 -0.96753804 -0.95559545 -0.95514821 -0.95225156 -0.96012867 -0.96544031 -0.97220735
"1420" 12 "laying" 0.31519768 -0.038896663 -0.17634934 -0.90851361 -0.77323973 -0.82277718 -0.2871347 0.98283092 -0.068720783 -0.87664881 -0.81471785 -0.83651236 0.045120919 -0.0025199067 0.15513602 -0.92977522 -0.86900916 -0.93716937 0.0013088232 0.20773882 0.62384193 -0.82623629 -0.90051194 -0.82062707 -0.028273074 -0.070222563 -0.22027145 -0.92276535 -0.9346193 -0.94876917 -0.84998009 -0.80425275 -0.84998009 -0.80425275 -0.92291424 -0.88685728 -0.68818021 -0.75364612 -0.94194411 -0.92342071 -0.91354925 -0.82108702 -0.83355933 -0.90637164 -0.76440636 -0.82987149 -0.92566122 -0.87451496 -0.92160671 -0.9414716 -0.87165799 -0.95359825 -0.82368302 -0.89349741 -0.77790623 -0.8287996 -0.90574331 -0.85343198 -0.83835826 -0.81653192 -0.88791184 -0.88385957 -0.80603487 -0.76209027 -0.93088705 -0.91908193
"1421" 12 "laying" 0.20831573 -0.0031388365 -0.11496809 -0.96848256 -0.93220219 -0.93371114 -0.27351889 0.96200266 -0.09677327 -0.94487122 -0.96128797 -0.93447588 0.055125531 0.0058374948 0.039560236 -0.95078707 -0.92788467 -0.96288378 -0.0044537572 0.073893814 0.35494137 -0.96588548 -0.93222261 -0.85798193 -0.095714624 -0.15929405 -0.081552122 -0.96448008 -0.94434777 -0.95324273 -0.93698027 -0.94717913 -0.93698027 -0.94717913 -0.95654521 -0.92820899 -0.84184102 -0.8934334 -0.96051776 -0.93416554 -0.95499213 -0.92774246 -0.93923901 -0.97576218 -0.93798333 -0.93481846 -0.94940827 -0.93135024 -0.95587646 -0.95698765 -0.92877489 -0.96890711 -0.95555646 -0.91411698 -0.89154622 -0.96911162 -0.94674566 -0.86122681 -0.94804325 -0.95373238 -0.9335683 -0.92017076 -0.93847423 -0.88663608 -0.93317379 -0.93979429
"1422" 12 "laying" 0.21588436 -0.013185067 -0.088817385 -0.94236361 -0.93119731 -0.91420048 -0.29274262 0.97020182 -0.10055511 -0.95356533 -0.98583753 -0.97814893 0.064551423 -0.016534385 0.063554067 -0.94365869 -0.91999041 -0.93911694 -0.033987534 -0.014838669 0.13205793 -0.92835953 -0.86841416 -0.86055508 -0.10106947 -0.045985849 -0.10852944 -0.93687308 -0.92145597 -0.94396544 -0.92828263 -0.91484615 -0.92828263 -0.91484615 -0.94067045 -0.91787452 -0.87397728 -0.87453281 -0.93945485 -0.91163047 -0.93622102 -0.92076644 -0.90809392 -0.94486609 -0.94083905 -0.92440878 -0.94149232 -0.92081976 -0.92761895 -0.95151875 -0.9247148 -0.95004628 -0.91951111 -0.87563318 -0.86691747 -0.93132504 -0.86496111 -0.87106572 -0.91224204 -0.92854296 -0.91633151 -0.9188498 -0.88263701 -0.89027618 -0.91961972 -0.9075222
"1423" 12 "laying" 0.19894344 -0.012770936 -0.10812485 -0.93624498 -0.93869059 -0.8782777 -0.31673357 0.97317382 -0.09292798 -0.91468056 -0.99054444 -0.96492399 0.079691608 0.011841831 -0.005339246 -0.94995374 -0.93377132 -0.94538007 -0.026025746 -0.044470445 0.05579522 -0.90643205 -0.87465233 -0.91763364 -0.11188768 0.048166038 -0.11754776 -0.9340056 -0.93486325 -0.9570042 -0.91257275 -0.90683231 -0.91257275 -0.90683231 -0.9445259 -0.93737314 -0.89048122 -0.8527173 -0.94514612 -0.92790827 -0.9422791 -0.93055514 -0.90084363 -0.93375096 -0.94638333 -0.87476407 -0.95011533 -0.93309286 -0.93703348 -0.95431594 -0.93946958 -0.95255587 -0.90283606 -0.8653502 -0.89636772 -0.90828127 -0.88158114 -0.93343991 -0.90928317 -0.91877146 -0.93358042 -0.94136531 -0.86232934 -0.87116695 -0.92852842 -0.93161445
"1424" 12 "laying" 0.24324804 -0.015901605 -0.12286649 -0.94658587 -0.95864995 -0.91723728 -0.34697871 0.97579171 -0.090626315 -0.91686206 -0.99164216 -0.97386324 0.10431681 0.030343527 -0.078113719 -0.97594912 -0.95591243 -0.97706199 -0.0088452032 -0.073196079 0.091028183 -0.93591327 -0.9603844 -0.94855466 -0.10375939 -0.049926332 -0.049127952 -0.96184498 -0.97981169 -0.9675775 -0.94391223 -0.92015333 -0.94391223 -0.92015333 -0.97145705 -0.97011923 -0.9459351 -0.91424717 -0.97412226 -0.97547047 -0.9505495 -0.9525671 -0.92416735 -0.94485172 -0.96384867 -0.91887097 -0.97460594 -0.95647485 -0.97181358 -0.97985895 -0.95835645 -0.9813571 -0.94066019 -0.96298155 -0.94923749 -0.93546208 -0.95901338 -0.95284572 -0.92606073 -0.92809114 -0.96875467 -0.97065607 -0.94153551 -0.91236856 -0.97626116 -0.97570103
"1425" 12 "laying" 0.3010784 -0.018407315 -0.11159373 -0.98150975 -0.97838532 -0.97318281 -0.35727756 0.97645801 -0.096337504 -0.97535154 -0.99669475 -0.97303135 0.083294706 0.015589183 -0.0017483664 -0.97787826 -0.97332169 -0.98423228 -0.026783708 -0.095191595 0.085429519 -0.97767578 -0.97467926 -0.97686164 -0.089732313 -0.049227588 -0.044360365 -0.98077665 -0.98313932 -0.98148203 -0.97754408 -0.98103015 -0.97754408 -0.98103015 -0.98069116 -0.97718673 -0.9742218 -0.96975724 -0.98483212 -0.98086328 -0.97761506 -0.97482771 -0.97737596 -0.98324935 -0.98079351 -0.97184824 -0.97730686 -0.97393761 -0.98317324 -0.98059464 -0.9744282 -0.98364493 -0.97311469 -0.97451911 -0.97188052 -0.97905454 -0.9748631 -0.98082082 -0.97730721 -0.98572962 -0.97660876 -0.97639727 -0.97437794 -0.9715417 -0.98284213 -0.97925963
"1426" 12 "laying" 0.28341535 -0.018042578 -0.11332035 -0.97738167 -0.97648137 -0.96710358 -0.34885288 0.97541847 -0.099549754 -0.97865143 -0.9966167 -0.99490209 0.070247745 0.01464349 0.0080165525 -0.97216713 -0.97000012 -0.97000226 -0.030724828 -0.094858988 0.073768527 -0.97949472 -0.97134169 -0.95527153 -0.093441792 -0.039512588 -0.050191876 -0.97254405 -0.97665933 -0.96239197 -0.97765615 -0.97081626 -0.97765615 -0.97081626 -0.97234268 -0.96664466 -0.97179661 -0.95538731 -0.97871766 -0.96725655 -0.9735374 -0.97324434 -0.96585748 -0.97902606 -0.97879117 -0.96969366 -0.97405654 -0.97225 -0.96617358 -0.97250835 -0.96934488 -0.97233815 -0.97097084 -0.97026851 -0.948109 -0.98225062 -0.97214699 -0.96190373 -0.96703826 -0.97672735 -0.96568269 -0.96622593 -0.95987579 -0.95969362 -0.97037635 -0.96521527
"1427" 12 "laying" 0.27651473 -0.018387392 -0.11826761 -0.97682191 -0.97770568 -0.97021764 -0.34643423 0.97496522 -0.1014673 -0.99236083 -0.99942091 -0.98442288 0.085119719 0.0084585642 -0.0021731988 -0.97099248 -0.96547055 -0.96407119 -0.029054284 -0.089244619 0.084191553 -0.973395 -0.97217804 -0.94832667 -0.099150098 -0.03498426 -0.052915633 -0.95898898 -0.97430761 -0.95893592 -0.97764626 -0.97156357 -0.97764626 -0.97156357 -0.96816028 -0.9626817 -0.96932532 -0.95047489 -0.97359098 -0.96196812 -0.97104576 -0.97241045 -0.96574959 -0.97951166 -0.98134933 -0.97494358 -0.97165304 -0.96633539 -0.96124128 -0.97282612 -0.96682634 -0.96522571 -0.96156405 -0.96836857 -0.94133396 -0.97727934 -0.97495972 -0.95547407 -0.96595494 -0.9789631 -0.9606986 -0.96362903 -0.9537385 -0.95649626 -0.96343644 -0.96229522
"1428" 12 "laying" 0.29045606 -0.018123933 -0.11029973 -0.98574737 -0.98339667 -0.97827696 -0.34637663 0.9744216 -0.10462369 -0.98841335 -0.99651057 -0.9902544 0.07648269 0.013009455 -5.2764142e-05 -0.9827986 -0.97195365 -0.97549766 -0.031771474 -0.078112952 0.085964146 -0.97922836 -0.98059194 -0.97483338 -0.10159564 -0.038544692 -0.057986063 -0.96782173 -0.98223233 -0.98277221 -0.98580575 -0.98035915 -0.98580575 -0.98035915 -0.98007744 -0.97167669 -0.98167798 -0.96498014 -0.98475805 -0.97136557 -0.98399477 -0.97836921 -0.97560206 -0.98641627 -0.98658739 -0.98102883 -0.98195565 -0.97346497 -0.97426378 -0.98542953 -0.97204029 -0.97503692 -0.96709805 -0.97747069 -0.97257997 -0.98349028 -0.98288414 -0.97780602 -0.97722737 -0.9846374 -0.97148696 -0.97005029 -0.96605411 -0.97009776 -0.9739948 -0.96957417
"1429" 12 "laying" 0.28460675 -0.016836537 -0.10449205 -0.98880757 -0.9950356 -0.98901663 -0.34228886 0.97385109 -0.10529375 -0.98545247 -0.99844924 -0.99650005 0.064513193 0.015330499 -0.010700518 -0.98443151 -0.9904909 -0.99060802 -0.029538344 -0.076613954 0.081013245 -0.99340929 -0.98874679 -0.98948574 -0.094157428 -0.042003746 -0.053197178 -0.99511342 -0.9881794 -0.9901066 -0.99243577 -0.98984618 -0.99243577 -0.98984618 -0.98914341 -0.98928282 -0.99026005 -0.99069853 -0.99138715 -0.98942081 -0.98582868 -0.99225139 -0.98855315 -0.9902044 -0.99604703 -0.98930979 -0.98381902 -0.9904547 -0.98974291 -0.98661045 -0.99121023 -0.9898732 -0.9916078 -0.98685402 -0.98711209 -0.99392299 -0.9901191 -0.99131992 -0.98737138 -0.99247749 -0.98864485 -0.98885407 -0.99003507 -0.99278302 -0.98951303 -0.98962096
"1430" 12 "laying" 0.27056768 -0.015944945 -0.10604783 -0.98186391 -0.97833752 -0.98632659 -0.34009455 0.97403323 -0.10438102 -0.99803203 -0.99908423 -0.99580138 0.087337431 0.015963553 -0.011740876 -0.9691984 -0.955509 -0.98534304 -0.027877524 -0.074330348 0.085800779 -0.98672143 -0.97840467 -0.96531546 -0.1041672 -0.04283622 -0.049402431 -0.97377544 -0.97821787 -0.96788271 -0.98652154 -0.97700857 -0.98652154 -0.97700857 -0.97537163 -0.96112856 -0.979779 -0.97023075 -0.97947307 -0.97170585 -0.97527178 -0.96849005 -0.98445514 -0.98524607 -0.98572451 -0.98786859 -0.96672775 -0.95657817 -0.98505203 -0.97525281 -0.9573372 -0.98395151 -0.97723074 -0.97473183 -0.95672517 -0.9903055 -0.98112564 -0.97179108 -0.97022109 -0.98487635 -0.96669411 -0.95287009 -0.97324561 -0.9730039 -0.97507047 -0.96911027
"1431" 12 "laying" 0.27380148 -0.016335565 -0.10959451 -0.97851895 -0.96887941 -0.9738028 -0.34123258 0.97460854 -0.10409215 -0.99669774 -0.99741218 -0.99763644 0.076406252 0.017492824 0.011903603 -0.96959022 -0.94786058 -0.97553134 -0.028440087 -0.075455405 0.080273046 -0.97708432 -0.97581812 -0.96078316 -0.095728401 -0.040137151 -0.062359521 -0.9665219 -0.97601568 -0.96470809 -0.97904529 -0.97165192 -0.97904529 -0.97165192 -0.96942718 -0.95691826 -0.97179966 -0.96822983 -0.97457029 -0.97075231 -0.97280697 -0.95727336 -0.97209417 -0.98121934 -0.97788222 -0.97618384 -0.96825104 -0.9454486 -0.97271923 -0.97405374 -0.95497662 -0.97678917 -0.9673262 -0.972209 -0.95397047 -0.98025733 -0.97846396 -0.96681428 -0.96753868 -0.97785801 -0.9631039 -0.94797728 -0.97459369 -0.96919744 -0.9761476 -0.96607493
"1432" 12 "laying" 0.2745517 -0.017715141 -0.11919908 -0.9854427 -0.98112058 -0.9734862 -0.34307578 0.97521486 -0.10505015 -0.99326458 -0.99847032 -0.99371763 0.064858946 0.0053584909 -0.0064448478 -0.98453952 -0.97619832 -0.97995152 -0.021964021 -0.080869456 0.086932685 -0.9800139 -0.98395229 -0.97883504 -0.091588011 -0.03981755 -0.055291468 -0.97940186 -0.9848405 -0.98393571 -0.98244798 -0.9798313 -0.98244798 -0.9798313 -0.9843457 -0.97419583 -0.98036947 -0.97509427 -0.98668726 -0.98050939 -0.98384871 -0.97709504 -0.97390217 -0.98602826 -0.98369453 -0.97443611 -0.98310754 -0.97573847 -0.97657786 -0.9878626 -0.97853091 -0.98195535 -0.97428283 -0.9815041 -0.97809856 -0.98177147 -0.98573055 -0.9808725 -0.97888286 -0.9825221 -0.97452195 -0.97222001 -0.97913566 -0.97635069 -0.98284834 -0.97851771
"1433" 12 "laying" 0.27488917 -0.017812736 -0.12284792 -0.99267218 -0.99550464 -0.98094447 -0.34502234 0.97498259 -0.10952896 -0.99388817 -0.99768856 -0.97129192 0.075974845 0.0031661725 -0.0029833609 -0.99113731 -0.99151642 -0.99426207 -0.026392003 -0.070187745 0.089099106 -0.98784711 -0.98900334 -0.98962703 -0.10192542 -0.038620818 -0.048448282 -0.99212776 -0.99275313 -0.991651 -0.98706706 -0.99250688 -0.98706706 -0.99250688 -0.99359718 -0.99477775 -0.98762016 -0.98931043 -0.99335636 -0.99353556 -0.99197502 -0.99259162 -0.98923593 -0.99288143 -0.99659837 -0.97690038 -0.99085953 -0.99135193 -0.99287001 -0.99227879 -0.99234429 -0.99421892 -0.98810884 -0.98951626 -0.98770464 -0.9877818 -0.98866212 -0.99123904 -0.99256998 -0.9926609 -0.99482314 -0.99322097 -0.9910579 -0.98967543 -0.99441762 -0.99238389
"1434" 12 "laying" 0.27247728 -0.017750886 -0.10928979 -0.976148 -0.97966271 -0.96667265 -0.34609221 0.97447168 -0.1142602 -0.99489693 -0.99858668 -0.98198009 0.077648825 0.0078396612 0.00085600351 -0.9713346 -0.97426297 -0.98001503 -0.029933925 -0.06185664 0.087994939 -0.98451802 -0.98022361 -0.93793454 -0.099443566 -0.042329792 -0.056783082 -0.97104641 -0.9766652 -0.9529749 -0.97925899 -0.96647937 -0.97925899 -0.96647937 -0.98067178 -0.96388499 -0.97790671 -0.94583976 -0.98046801 -0.95963169 -0.97126199 -0.97529632 -0.97605279 -0.97832758 -0.98255077 -0.96312568 -0.97105757 -0.9750283 -0.97758796 -0.97426876 -0.97511017 -0.98090093 -0.97487393 -0.97543719 -0.92955659 -0.98797747 -0.98395584 -0.94652883 -0.96701781 -0.97022292 -0.97121305 -0.95377786 -0.9542321 -0.94920143 -0.96885004 -0.95186909
"1435" 12 "laying" 0.25233598 -0.01650537 -0.099819789 -0.96697823 -0.97332445 -0.96787303 -0.34834191 0.9743158 -0.11417214 -0.98941664 -0.99909869 -0.98757425 0.066210282 0.0132122 -0.0010342087 -0.96282843 -0.96592686 -0.97769744 -0.029190748 -0.071712768 0.079345017 -0.9788758 -0.97747732 -0.92494434 -0.1006672 -0.047000082 -0.048020136 -0.96921603 -0.97260572 -0.94601461 -0.96997517 -0.9590521 -0.96997517 -0.9590521 -0.97044375 -0.96370996 -0.96766778 -0.94391776 -0.97287035 -0.96016207 -0.96019553 -0.96866551 -0.97370935 -0.97002018 -0.97675271 -0.96605275 -0.96181363 -0.96780763 -0.97519702 -0.96746736 -0.96599936 -0.9786321 -0.96974643 -0.97167468 -0.91750177 -0.98185076 -0.98206802 -0.93430328 -0.95790805 -0.96499061 -0.96582618 -0.95944417 -0.95149174 -0.94813301 -0.96625393 -0.95524848
"1436" 12 "laying" 0.25876367 -0.01626524 -0.11025094 -0.97415091 -0.9829367 -0.96291325 -0.35591742 0.9748276 -0.11154985 -0.97207199 -0.99694555 -0.98662541 0.078143562 0.020205472 -0.013004476 -0.97604785 -0.97461949 -0.99017896 -0.025214958 -0.086511812 0.083043746 -0.97972396 -0.98480283 -0.95653537 -0.096195422 -0.038366546 -0.060616643 -0.98648325 -0.98385993 -0.97307163 -0.97432753 -0.96898231 -0.97432753 -0.96898231 -0.98085327 -0.98252526 -0.97412434 -0.97190436 -0.98358189 -0.98350934 -0.97456097 -0.97720633 -0.97751113 -0.97380083 -0.98668428 -0.95726503 -0.97569012 -0.97440889 -0.98729828 -0.9786546 -0.97672323 -0.9919099 -0.97917452 -0.98161101 -0.95705665 -0.97995735 -0.98721709 -0.96015153 -0.97333588 -0.97012894 -0.98189245 -0.98197712 -0.97536674 -0.9740648 -0.98343207 -0.98420437
"1437" 12 "laying" 0.28885663 -0.018407629 -0.12177936 -0.98178693 -0.97951325 -0.9686775 -0.36223645 0.97541178 -0.112435 -0.98572752 -0.99887601 -0.97561335 0.098235193 0.0055975888 -0.0024508523 -0.97895307 -0.97268 -0.98821722 -0.024782978 -0.074768497 0.10118188 -0.9826985 -0.9640144 -0.97446992 -0.088088813 -0.035705729 -0.066482847 -0.98279735 -0.96843531 -0.97178598 -0.97719986 -0.97735705 -0.97719986 -0.97735705 -0.9821933 -0.97937841 -0.97435987 -0.95851063 -0.97835982 -0.96327698 -0.9748012 -0.97388697 -0.98136082 -0.98541779 -0.98331657 -0.96348908 -0.97682857 -0.97253613 -0.98697913 -0.98373165 -0.9748296 -0.98787014 -0.97677575 -0.95818895 -0.96675942 -0.98454603 -0.96834655 -0.97990362 -0.97851182 -0.97903769 -0.97959973 -0.97756674 -0.96085123 -0.96379504 -0.96836791 -0.95929473
"1438" 12 "laying" 0.28740176 -0.031292549 -0.1631097 -0.88539821 -0.90188347 -0.79240858 -0.40024903 0.97381157 -0.18021811 -0.82750939 -0.9462687 -0.82549233 0.134386 0.008563811 0.034162347 -0.88062288 -0.89291531 -0.87029075 0.14460563 0.29219437 0.47273332 -0.86301886 -0.81314003 -0.8524718 -0.12713471 -0.077217121 -0.069802059 -0.85118883 -0.8600561 -0.9019642 -0.85695889 -0.83625199 -0.85695889 -0.83625199 -0.88881647 -0.83625898 -0.66414372 -0.73065529 -0.88590419 -0.83225163 -0.87484768 -0.90022108 -0.82935493 -0.88971344 -0.90798219 -0.78816607 -0.89060607 -0.89786128 -0.87384767 -0.88061265 -0.89453373 -0.86543592 -0.81698412 -0.79761979 -0.85459225 -0.87769383 -0.82468625 -0.86508577 -0.84453858 -0.85606953 -0.84507027 -0.82490607 -0.76547987 -0.75308564 -0.84568523 -0.82661759
"1439" 12 "laying" 0.29364874 -0.014338659 -0.098342867 -0.94842676 -0.92935717 -0.89526095 -0.39946648 0.96481121 -0.20299619 -0.94412411 -0.98362721 -0.95915983 0.069885658 0.012372199 -0.012936972 -0.92982686 -0.91763454 -0.91195268 0.042229174 0.089097884 0.30928942 -0.927257 -0.88680684 -0.89635718 -0.12848387 -0.074857915 -0.11555819 -0.91982479 -0.93245414 -0.91652111 -0.94075555 -0.89873744 -0.94075555 -0.89873744 -0.93049835 -0.88678853 -0.83250346 -0.83986779 -0.93707631 -0.91517885 -0.93568079 -0.92199924 -0.88837737 -0.95438553 -0.93709677 -0.90753536 -0.92813453 -0.91790209 -0.90273942 -0.93832554 -0.92324303 -0.91957411 -0.90101057 -0.89073505 -0.86546943 -0.93565595 -0.88514098 -0.91825135 -0.88628863 -0.9213563 -0.89117784 -0.88039777 -0.87080567 -0.84693421 -0.91898323 -0.91581245
"1440" 12 "laying" 0.3101509 -0.019380899 -0.12452767 -0.9732241 -0.95903013 -0.96636603 -0.3898287 0.9654301 -0.20174903 -0.97796613 -0.99234204 -0.98241488 0.086709036 -0.0088666233 0.009249704 -0.96310926 -0.94834209 -0.96551137 -0.011786609 -0.072319049 0.18792409 -0.9681313 -0.95700049 -0.91164236 -0.12502899 -0.047564395 -0.10262986 -0.97063063 -0.96002179 -0.96879163 -0.96341952 -0.96978541 -0.96341952 -0.96978541 -0.96092374 -0.95634446 -0.93537138 -0.92070413 -0.96571302 -0.96258671 -0.96575828 -0.94989146 -0.96300294 -0.97679469 -0.96634305 -0.97053171 -0.9603088 -0.94529811 -0.95942441 -0.97013763 -0.95636048 -0.97044704 -0.95324469 -0.95124697 -0.91228097 -0.97306873 -0.9612286 -0.91931942 -0.96239347 -0.97897246 -0.95549442 -0.95617464 -0.93635387 -0.92380858 -0.96134919 -0.96604585
"1441" 12 "laying" 0.29479085 -0.022468307 -0.12327777 -0.97104836 -0.97406543 -0.97594964 -0.38022401 0.96416012 -0.20585255 -0.96485272 -0.99021502 -0.96988286 0.054841946 0.011020903 0.001483082 -0.96974557 -0.96331869 -0.97995624 -0.035570857 -0.094911592 0.081919194 -0.97520861 -0.96835373 -0.9395395 -0.11608213 -0.039702743 -0.061874854 -0.97240328 -0.97136218 -0.96771872 -0.96958442 -0.97612183 -0.96958442 -0.97612183 -0.97141914 -0.9731331 -0.96038508 -0.95891896 -0.97138133 -0.97466785 -0.96455784 -0.96872915 -0.9735191 -0.9740062 -0.97792046 -0.97869153 -0.97005477 -0.96464741 -0.97521732 -0.97211049 -0.96425405 -0.9836865 -0.96464824 -0.96349704 -0.94108381 -0.97864266 -0.97194073 -0.94436964 -0.97288128 -0.98104069 -0.97076573 -0.97518419 -0.95977749 -0.96527552 -0.97472113 -0.97585106
"1442" 12 "laying" 0.262895 -0.016491249 -0.10738102 -0.96573369 -0.94314585 -0.95878941 -0.37537215 0.96158155 -0.21080638 -0.98444305 -0.99406983 -0.9886358 0.07243621 0.017170962 -0.0083280502 -0.95610543 -0.9259916 -0.95698284 -0.041200934 -0.096905691 0.050247838 -0.97931619 -0.9414158 -0.94412215 -0.087980671 -0.041933342 -0.061260325 -0.95914332 -0.94907307 -0.95445392 -0.96290211 -0.95082756 -0.96290211 -0.95082756 -0.9517319 -0.93623077 -0.94842072 -0.94242455 -0.95470047 -0.95094689 -0.95806816 -0.93671977 -0.95682105 -0.96923503 -0.94947117 -0.96254864 -0.95694132 -0.93437818 -0.95343822 -0.95910484 -0.92151208 -0.95884636 -0.96527022 -0.93696808 -0.93460327 -0.98451329 -0.94469205 -0.95266503 -0.94672052 -0.95999878 -0.93943502 -0.93089347 -0.9438848 -0.95120994 -0.95302192 -0.95124438
"1443" 12 "laying" 0.26155966 -0.015902324 -0.12094286 -0.97446731 -0.94654942 -0.95165365 -0.3811324 0.96201977 -0.211648 -0.97894861 -0.99235173 -0.98833631 0.094804786 0.015287375 -0.021870388 -0.96520808 -0.93053209 -0.95934723 -0.032219555 -0.1013601 0.06647851 -0.98356497 -0.94686911 -0.96776815 -0.086782697 -0.040531258 -0.059573425 -0.96670923 -0.95300702 -0.96722658 -0.96429653 -0.95395076 -0.96429653 -0.95395076 -0.96281937 -0.93184637 -0.96300843 -0.94301192 -0.96559743 -0.94748374 -0.96809061 -0.93969262 -0.95241843 -0.97743897 -0.9529525 -0.95417412 -0.96702935 -0.93776399 -0.95577255 -0.96625329 -0.92698954 -0.96126417 -0.97106522 -0.943849 -0.96016438 -0.98841362 -0.9491286 -0.97360699 -0.9498389 -0.96267648 -0.94243818 -0.9182966 -0.94598791 -0.9505467 -0.95068072 -0.94656712
